Year,Institute,Branch,Category,Opening_Rank,Closing_Rank,Quota
2024,NIT Calicut,Information Technology,EWS,2254,3297,Other State
2024,NIT Calicut,Information Technology,PwD,98,622,Other State
2024,NIT Durgapur,Computer Science and Engineering,General,6630,7920,Other State
2024,NIT Durgapur,Computer Science and Engineering,OBC-NCL,2625,3181,Other State
2024,NIT Durgapur,Computer Science and Engineering,SC,1279,2010,Other State
2024,NIT Durgapur,Computer Science and Engineering,ST,1156,1998,Other State
2024,NIT Durgapur,Computer Science and Engineering,EWS,2361,3436,Other State
2024,NIT Durgapur,Computer Science and Engineering,PwD,96,884,Other State
2024,NIT Durgapur,Electronics and Communication Engineering,General,10412,11169,Other State
2024,NIT Durgapur,Electronics and Communication Engineering,OBC-NCL,3977,5163,Other State
2024,NIT Durgapur,Electronics and Communication Engineering,SC,2108,3857,Other State
2024,NIT Durgapur,Electronics and Communication Engineering,ST,1443,2377,Other State
2024,NIT Durgapur,Electronics and Communication Engineering,EWS,3808,5328,Other State
2024,NIT Durgapur,Electronics and Communication Engineering,PwD,149,1050,Other State
2024,NIT Durgapur,Electrical Engineering,General,15509,16096,Other State
2024,NIT Durgapur,Electrical Engineering,OBC-NCL,6111,6919,Other State
2024,NIT Durgapur,Electrical Engineering,SC,3313,4155,Other State
2024,NIT Durgapur,Electrical Engineering,ST,2316,2954,Other State
2024,NIT Durgapur,Electrical Engineering,EWS,5453,7162,Other State
2024,NIT Durgapur,Electrical Engineering,PwD,173,1860,Other State
2024,NIT Durgapur,Mechanical Engineering,General,15560,17002,Other State
2024,NIT Durgapur,Mechanical Engineering,OBC-NCL,6052,7617,Other State
2024,NIT Durgapur,Mechanical Engineering,SC,3129,4369,Other State
2024,NIT Durgapur,Mechanical Engineering,ST,2489,4287,Other State
2024,NIT Durgapur,Mechanical Engineering,EWS,5538,7312,Other State
2024,NIT Durgapur,Mechanical Engineering,PwD,265,1597,Other State
2024,NIT Durgapur,Civil Engineering,General,15539,16830,Other State
2024,NIT Durgapur,Civil Engineering,OBC-NCL,6073,7589,Other State
2024,NIT Durgapur,Civil Engineering,SC,3311,3867,Other State
2024,NIT Durgapur,Civil Engineering,ST,2251,2755,Other State
2024,NIT Durgapur,Civil Engineering,EWS,5441,6977,Other State
2024,NIT Durgapur,Civil Engineering,PwD,294,2076,Other State
2024,NIT Durgapur,Information Technology,General,6389,7504,Other State
2024,NIT Durgapur,Information Technology,OBC-NCL,2778,3975,Other State
2024,NIT Durgapur,Information Technology,SC,1349,3127,Other State
2024,NIT Durgapur,Information Technology,ST,850,2247,Other State
2024,NIT Durgapur,Information Technology,EWS,2182,3349,Other State
2024,NIT Durgapur,Information Technology,PwD,1,1089,Other State
2024,NIT Jaipur,Computer Science and Engineering,General,6557,7695,Other State
2024,NIT Jaipur,Computer Science and Engineering,OBC-NCL,2790,3571,Other State
2024,NIT Jaipur,Computer Science and Engineering,SC,1187,2914,Other State
2024,NIT Jaipur,Computer Science and Engineering,ST,790,2464,Other State
2024,NIT Jaipur,Computer Science and Engineering,EWS,2328,4039,Other State
2024,NIT Jaipur,Computer Science and Engineering,PwD,193,1236,Other State
2024,NIT Jaipur,Electronics and Communication Engineering,General,10470,11966,Other State
2024,NIT Jaipur,Electronics and Communication Engineering,OBC-NCL,4356,6338,Other State
2024,NIT Jaipur,Electronics and Communication Engineering,SC,2209,3553,Other State
2024,NIT Jaipur,Electronics and Communication Engineering,ST,1528,2393,Other State
2024,NIT Jaipur,Electronics and Communication Engineering,EWS,3616,4770,Other State
2024,NIT Jaipur,Electronics and Communication Engineering,PwD,265,1524,Other State
2024,NIT Jaipur,Electrical Engineering,General,15526,17089,Other State
2024,NIT Jaipur,Electrical Engineering,OBC-NCL,6394,7148,Other State
2024,NIT Jaipur,Electrical Engineering,SC,3062,4271,Other State
2024,NIT Jaipur,Electrical Engineering,ST,2204,3603,Other State
2024,NIT Jaipur,Electrical Engineering,EWS,5270,5795,Other State
2024,NIT Jaipur,Electrical Engineering,PwD,106,1850,Other State
2024,NIT Jaipur,Mechanical Engineering,General,15740,16735,Other State
2024,NIT Jaipur,Mechanical Engineering,OBC-NCL,6276,7012,Other State
2024,NIT Jaipur,Mechanical Engineering,SC,3138,4098,Other State
2024,NIT Jaipur,Mechanical Engineering,ST,2290,3424,Other State
2024,NIT Jaipur,Mechanical Engineering,EWS,5403,6892,Other State
2024,NIT Jaipur,Mechanical Engineering,PwD,144,898,Other State
2024,NIT Jaipur,Civil Engineering,General,15467,16582,Other State
2024,NIT Jaipur,Civil Engineering,OBC-NCL,6375,7545,Other State
2024,NIT Jaipur,Civil Engineering,SC,3228,4601,Other State
2024,NIT Jaipur,Civil Engineering,ST,2439,3295,Other State
2024,NIT Jaipur,Civil Engineering,EWS,5515,7022,Other State
2024,NIT Jaipur,Civil Engineering,PwD,308,1331,Other State
2024,NIT Jaipur,Information Technology,General,6624,8073,Other State
2024,NIT Jaipur,Information Technology,OBC-NCL,2643,3426,Other State
2024,NIT Jaipur,Information Technology,SC,1411,2009,Other State
2024,NIT Jaipur,Information Technology,ST,971,1952,Other State
2024,NIT Jaipur,Information Technology,EWS,2440,4189,Other State
2024,NIT Jaipur,Information Technology,PwD,197,1311,Other State
2024,NIT Kurukshetra,Computer Science and Engineering,General,6405,8293,Other State
2024,NIT Kurukshetra,Computer Science and Engineering,OBC-NCL,2767,3836,Other State
2024,NIT Kurukshetra,Computer Science and Engineering,SC,1177,2775,Other State
2024,NIT Kurukshetra,Computer Science and Engineering,ST,816,1737,Other State
2024,NIT Kurukshetra,Computer Science and Engineering,EWS,2398,4102,Other State
2024,NIT Kurukshetra,Computer Science and Engineering,PwD,1,571,Other State
2024,NIT Kurukshetra,Electronics and Communication Engineering,General,10255,11883,Other State
2024,NIT Kurukshetra,Electronics and Communication Engineering,OBC-NCL,4159,5783,Other State
2024,NIT Kurukshetra,Electronics and Communication Engineering,SC,2135,2941,Other State
2024,NIT Kurukshetra,Electronics and Communication Engineering,ST,1433,2309,Other State
2024,NIT Kurukshetra,Electronics and Communication Engineering,EWS,3581,4758,Other State
2024,NIT Kurukshetra,Electronics and Communication Engineering,PwD,302,1022,Other State
2024,NIT Kurukshetra,Electrical Engineering,General,15482,16163,Other State
2024,NIT Kurukshetra,Electrical Engineering,OBC-NCL,6346,7367,Other State
2024,NIT Kurukshetra,Electrical Engineering,SC,3315,4828,Other State
2024,NIT Kurukshetra,Electrical Engineering,ST,2143,3505,Other State
2024,NIT Kurukshetra,Electrical Engineering,EWS,5595,6898,Other State
2024,NIT Kurukshetra,Electrical Engineering,PwD,236,950,Other State
2024,NIT Kurukshetra,Mechanical Engineering,General,15497,17440,Other State
2024,NIT Kurukshetra,Mechanical Engineering,OBC-NCL,6140,7602,Other State
2024,NIT Kurukshetra,Mechanical Engineering,SC,2928,4000,Other State
2024,NIT Kurukshetra,Mechanical Engineering,ST,2448,3605,Other State
2024,NIT Kurukshetra,Mechanical Engineering,EWS,5322,6047,Other State
2024,NIT Kurukshetra,Mechanical Engineering,PwD,60,1331,Other State
2024,NIT Kurukshetra,Civil Engineering,General,15748,17696,Other State
2024,NIT Kurukshetra,Civil Engineering,OBC-NCL,6294,7222,Other State
2024,NIT Kurukshetra,Civil Engineering,SC,3126,4677,Other State
2024,NIT Kurukshetra,Civil Engineering,ST,2309,4168,Other State
2024,NIT Kurukshetra,Civil Engineering,EWS,5335,6927,Other State
2024,NIT Kurukshetra,Civil Engineering,PwD,309,1554,Other State
2024,NIT Kurukshetra,Information Technology,General,6300,7990,Other State
2024,NIT Kurukshetra,Information Technology,OBC-NCL,2751,3618,Other State
2024,NIT Kurukshetra,Information Technology,SC,1350,2708,Other State
2024,NIT Kurukshetra,Information Technology,ST,1118,2811,Other State
2024,NIT Kurukshetra,Information Technology,EWS,2320,3933,Other State
2024,NIT Kurukshetra,Information Technology,PwD,1,1970,Other State
2024,NIT Nagpur,Computer Science and Engineering,General,6593,8011,Other State
2024,NIT Nagpur,Computer Science and Engineering,OBC-NCL,2549,4204,Other State
2024,NIT Nagpur,Computer Science and Engineering,SC,1158,2626,Other State
2024,NIT Nagpur,Computer Science and Engineering,ST,1098,1796,Other State
2024,NIT Nagpur,Computer Science and Engineering,EWS,2289,3686,Other State
2024,NIT Nagpur,Computer Science and Engineering,PwD,1,972,Other State
2024,NIT Nagpur,Electronics and Communication Engineering,General,10431,11177,Other State
2024,NIT Nagpur,Electronics and Communication Engineering,OBC-NCL,4341,5831,Other State
2024,NIT Nagpur,Electronics and Communication Engineering,SC,2118,3544,Other State
2024,NIT Nagpur,Electronics and Communication Engineering,ST,1726,3417,Other State
2024,NIT Nagpur,Electronics and Communication Engineering,EWS,3486,5060,Other State
2024,NIT Nagpur,Electronics and Communication Engineering,PwD,202,1390,Other State
2024,NIT Nagpur,Electrical Engineering,General,15779,16752,Other State
2024,NIT Nagpur,Electrical Engineering,OBC-NCL,6119,7315,Other State
2024,NIT Nagpur,Electrical Engineering,SC,3286,5270,Other State
2024,NIT Nagpur,Electrical Engineering,ST,2538,4513,Other State
2024,NIT Nagpur,Electrical Engineering,EWS,5454,7191,Other State
2024,NIT Nagpur,Electrical Engineering,PwD,324,1677,Other State
2024,NIT Nagpur,Mechanical Engineering,General,15513,17029,Other State
2024,NIT Nagpur,Mechanical Engineering,OBC-NCL,6281,7283,Other State
2024,NIT Nagpur,Mechanical Engineering,SC,3043,4359,Other State
2024,NIT Nagpur,Mechanical Engineering,ST,2215,4049,Other State
2024,NIT Nagpur,Mechanical Engineering,EWS,5571,6778,Other State
2024,NIT Nagpur,Mechanical Engineering,PwD,306,1873,Other State
2024,NIT Nagpur,Civil Engineering,General,15585,17354,Other State
2024,NIT Nagpur,Civil Engineering,OBC-NCL,6123,6829,Other State
2024,NIT Nagpur,Civil Engineering,SC,3070,4237,Other State
2024,NIT Nagpur,Civil Engineering,ST,2155,2819,Other State
2024,NIT Nagpur,Civil Engineering,EWS,5404,6913,Other State
2024,NIT Nagpur,Civil Engineering,PwD,1,833,Other State
2024,NIT Nagpur,Information Technology,General,6344,8269,Other State
2024,NIT Nagpur,Information Technology,OBC-NCL,2605,3166,Other State
2024,NIT Nagpur,Information Technology,SC,1455,3446,Other State
2024,NIT Nagpur,Information Technology,ST,1082,1600,Other State
2024,NIT Nagpur,Information Technology,EWS,2439,4262,Other State
2024,NIT Nagpur,Information Technology,PwD,1,928,Other State
2025,NIT Trichy,Computer Science and Engineering,General,1640,2719,Other State
2025,NIT Trichy,Computer Science and Engineering,OBC-NCL,522,1346,Other State
2025,NIT Trichy,Computer Science and Engineering,SC,198,1475,Other State
2025,NIT Trichy,Computer Science and Engineering,ST,99,1919,Other State
2025,NIT Trichy,Computer Science and Engineering,EWS,633,1585,Other State
2025,NIT Trichy,Computer Science and Engineering,PwD,194,1087,Other State
2025,NIT Trichy,Electronics and Communication Engineering,General,3258,5139,Other State
2025,NIT Trichy,Electronics and Communication Engineering,OBC-NCL,1306,2496,Other State
2025,NIT Trichy,Electronics and Communication Engineering,SC,880,2596,Other State
2025,NIT Trichy,Electronics and Communication Engineering,ST,408,1788,Other State
2025,NIT Trichy,Electronics and Communication Engineering,EWS,1237,2838,Other State
2025,NIT Trichy,Electronics and Communication Engineering,PwD,1,1554,Other State
2025,NIT Trichy,Electrical Engineering,General,5762,6310,Other State
2025,NIT Trichy,Electrical Engineering,OBC-NCL,2364,4032,Other State
2025,NIT Trichy,Electrical Engineering,SC,1018,2599,Other State
2025,NIT Trichy,Electrical Engineering,ST,846,1824,Other State
2025,NIT Trichy,Electrical Engineering,EWS,2119,4087,Other State
2025,NIT Trichy,Electrical Engineering,PwD,152,1846,Other State
2025,NIT Trichy,Mechanical Engineering,General,5612,6258,Other State
2025,NIT Trichy,Mechanical Engineering,OBC-NCL,2405,3920,Other State
2025,NIT Trichy,Mechanical Engineering,SC,1046,1991,Other State
2025,NIT Trichy,Mechanical Engineering,ST,882,2783,Other State
2025,NIT Trichy,Mechanical Engineering,EWS,1919,3708,Other State
2025,NIT Trichy,Mechanical Engineering,PwD,1,762,Other State
2025,NIT Trichy,Civil Engineering,General,5862,7258,Other State
2025,NIT Trichy,Civil Engineering,OBC-NCL,2170,2888,Other State
2025,NIT Trichy,Civil Engineering,SC,970,1561,Other State
2025,NIT Trichy,Civil Engineering,ST,788,1367,Other State
2025,NIT Trichy,Civil Engineering,EWS,2123,3884,Other State
2025,NIT Trichy,Civil Engineering,PwD,228,1643,Other State
2025,NIT Trichy,Information Technology,General,1705,2229,Other State
2025,NIT Trichy,Information Technology,OBC-NCL,644,1775,Other State
2025,NIT Trichy,Information Technology,SC,420,2000,Other State
2025,NIT Trichy,Information Technology,ST,150,668,Other State
2025,NIT Trichy,Information Technology,EWS,786,2502,Other State
2025,NIT Trichy,Information Technology,PwD,53,1963,Other State
2025,NIT Surathkal,Computer Science and Engineering,General,1800,3550,Other State
2025,NIT Surathkal,Computer Science and Engineering,OBC-NCL,721,1772,Other State
2025,NIT Surathkal,Computer Science and Engineering,SC,466,2142,Other State
2025,NIT Surathkal,Computer Science and Engineering,ST,184,920,Other State
2025,NIT Surathkal,Computer Science and Engineering,EWS,457,2416,Other State
2025,NIT Surathkal,Computer Science and Engineering,PwD,1,609,Other State
2025,NIT Surathkal,Electronics and Communication Engineering,General,3602,5309,Other State
2025,NIT Surathkal,Electronics and Communication Engineering,OBC-NCL,1546,3267,Other State
2025,NIT Surathkal,Electronics and Communication Engineering,SC,859,1731,Other State
2025,NIT Surathkal,Electronics and Communication Engineering,ST,403,1103,Other State
2025,NIT Surathkal,Electronics and Communication Engineering,EWS,1343,2351,Other State
2025,NIT Surathkal,Electronics and Communication Engineering,PwD,155,929,Other State
2025,NIT Surathkal,Electrical Engineering,General,5760,6763,Other State
2025,NIT Surathkal,Electrical Engineering,OBC-NCL,2490,4131,Other State
2025,NIT Surathkal,Electrical Engineering,SC,1140,1681,Other State
2025,NIT Surathkal,Electrical Engineering,ST,976,2263,Other State
2025,NIT Surathkal,Electrical Engineering,EWS,2140,3680,Other State
2025,NIT Surathkal,Electrical Engineering,PwD,139,1581,Other State
2025,NIT Surathkal,Mechanical Engineering,General,5807,6881,Other State
2025,NIT Surathkal,Mechanical Engineering,OBC-NCL,2161,3272,Other State
2025,NIT Surathkal,Mechanical Engineering,SC,968,2304,Other State
2025,NIT Surathkal,Mechanical Engineering,ST,1034,2291,Other State
2025,NIT Surathkal,Mechanical Engineering,EWS,2062,3666,Other State
2025,NIT Surathkal,Mechanical Engineering,PwD,1,924,Other State
2025,NIT Surathkal,Civil Engineering,General,5937,6640,Other State
2025,NIT Surathkal,Civil Engineering,OBC-NCL,2295,3522,Other State
2025,NIT Surathkal,Civil Engineering,SC,1234,1929,Other State
2025,NIT Surathkal,Civil Engineering,ST,968,1481,Other State
2025,NIT Surathkal,Civil Engineering,EWS,2136,3805,Other State
2025,NIT Surathkal,Civil Engineering,PwD,1,1223,Other State
2025,NIT Surathkal,Information Technology,General,1791,3524,Other State
2025,NIT Surathkal,Information Technology,OBC-NCL,505,1802,Other State
2025,NIT Surathkal,Information Technology,SC,487,2289,Other State
2025,NIT Surathkal,Information Technology,ST,266,1406,Other State
2025,NIT Surathkal,Information Technology,EWS,737,2548,Other State
2025,NIT Surathkal,Information Technology,PwD,68,1856,Other State
2025,NIT Warangal,Computer Science and Engineering,General,1794,3213,Other State
2025,NIT Warangal,Computer Science and Engineering,OBC-NCL,676,1594,Other State
2025,NIT Warangal,Computer Science and Engineering,SC,357,1651,Other State
2025,NIT Warangal,Computer Science and Engineering,ST,268,2156,Other State
2025,NIT Warangal,Computer Science and Engineering,EWS,478,2322,Other State
2025,NIT Warangal,Computer Science and Engineering,PwD,29,961,Other State
2025,NIT Warangal,Electronics and Communication Engineering,General,3357,4497,Other State
2025,NIT Warangal,Electronics and Communication Engineering,OBC-NCL,1188,2758,Other State
2025,NIT Warangal,Electronics and Communication Engineering,SC,867,2486,Other State
2025,NIT Warangal,Electronics and Communication Engineering,ST,419,1810,Other State
2025,NIT Warangal,Electronics and Communication Engineering,EWS,1348,3017,Other State
2025,NIT Warangal,Electronics and Communication Engineering,PwD,201,1751,Other State
2025,NIT Warangal,Electrical Engineering,General,5769,6798,Other State
2025,NIT Warangal,Electrical Engineering,OBC-NCL,2266,3754,Other State
